query_id,answer
j9hounTt6oegBaUz,67270ef578614c5a 055a7d1bed7133b3 bc194c0346996bc0 6e55eccd252625e5 2a0562ed43159c4f 95c34924a866a9c0 5fa47a692ba3b85e 61e795558dbc3e36 172e18d6d332f868 2d3afade5b2723b2 f88fe26835cabeee 7105bdfc86b53e7f 416f10dd348e15f5 f31531c1408d2f3d e14516720bfaa069 248bfe151fa99272 1eb5099945454f2e ed12fae206cf14cd 57c57562e7184628 3c370640868d0212 9ba76025c3bb3e90 de362bd0e570314c 344549339525539d 47a9b79fba6f69af 41a2f9dc533da3f6 c752c4c9b0e5cc29 8616dc36dd0c84c0 b01c8c966558b620 54fb4f0f5842b592 994e2a1aa7abea7f beee69047ab1e8a2 6699449696e1b4ac 65954e261da9dd5d c99adf8556f4826b 2121eb5fadc0b36a ccacf57178f41cd4 0c00acdcf146f348 c89d17a5a64989ab 5fd6dd982382dc1e 836b8867773f2b30 0dd173885cc310fe 4f2b1680bbcc832d be5e213daf539c73 a60ec497f2e7c5f0 ac053dfd5905f45b 570b71f60ee9376c b24a275395072941 ffc69b5758b8be9b 88ef59f5c14d40e0 03fd523e4c990f60
j8QOLa0XdGTUgkvK,4007b5f9f55d05d9 ef1be0bf075f36bd 867ca661db1ef8ab 676e3bf036b84898 6249a5d4403fb2f1 b84996d3bc24f6a0 d7adbd0f5b3b8c7a 77778ac0644ff4ca 896a1bcf3b4cf98e 6599db11e5864ce5 0fbc7df3a501234a c01cc588e5e40d0c c2347163d3982b7b e8302732597bf93a 6ca074c684d18f83 b1f3c43562e45bb4 adddaf473c0c18f0 e1968c7b56fb3e5c 5f4cbb52589dbf4c 6b1f2895c3fff999 303ac538d57a3042 ca3e8b0c7c15c5f2 26d169baf2022de7 1b3822a6d1b48018 6d616a1b5956be69 56a94d6643fea0b7 5b10379297c0480b cca5b49aa58dc55c 4a220eda1dace957 a212e3da5dc41a94 ff2907bc8f50feff 64ae05c839a8da65 c756b0b0ef0e8884 52913bc8631151ab 4f5e878192cf977f 57ce33a3ee0808d0 1c4a6d90f7c3dfee d02d661e00349b78 c9961b97a3df2d91 59be9f734344fb60 b168b5c91c20ded6 abcdc73ff5abd860 33b93b7ccee3c722 ba67ea1fdb1e6e5e c8031831325c23a6 41fb59f4c2f99e33 0f2acccc3fbb203b f1d438d14601d3c8 7698cc0d9919fc18 e4399d7461e99e73
DYyORpBiiBNDbyrp,33f8d361a92bdcde 6042fecdd7753112 a1df0525799ab4b5 f4e8903d7689e222 deb58d7ad8c27d06 fa01652ca5f57d0f b92ee8f432cec2d1 d722bcda1a555091 bbfd9a8c71d3bd2b 500f27848ff77d33 355392014208b7bf c04be97528001251 4494aa11cbdc2d65 73ba3172bc67d2dd d7ad9f91504e4d02 94c5ec723ea5418f 19eb2b277468f2a9 4332513c8fe7e1c9 fa4ba2c2cf71b0b1 603623b4bd9e8f6c 255fbeaf526a1cc1 af211a0cee266bb0 fe18d6ee0f9c019c e5653b4ed4cd969a f78d7058e1d906eb 1308d41ffd1cc3a6 585d85c2bbec8c0a 17db38985c6f9ca2 6fc4db453f873556 61a49aff077f6183 9be8461bb9a228f5 347f89be8087d8c7 a7a0f99e245726bf c46fde1ede06647a a76328088b89b4c5 152a95fb3bef6f8b bee602308dd4d4b3 99a2e8409516b616 291909ee57a47099 e1a145ffede87d05 4b9a757ad23ac06b 6047e1566a959d3a b516280296ec87af 9a5ed78c7200bf69 e5a240b2eaca4e11 6859d15994f7cb1e f077edb575e5d7a5 cf0b70d14b674f8b 6dfa83ed47d5bd10 f65ac8db3e481766
MHWCoRaiLc2RcruH,3b5c6de6c8b7cd4d e3c6ea11ba50f858 7a59cc9e6dab2eae f340e9d4a7e4fe50 0c56bebee9b59e4c f872d6a8126cd626 1ffe475ca5a955d5 599ec13b55286d6f 0cc13c74b16c94e8 4136575b9762cab1 558579a8d2f47c9b 7ac0e28385b43b83 4acd7dbb888f6a9e 19286e781abebb65 37c0608fc70ddd10 3672db8f8698fa3e 9dc970f91feb0dbd 075cba772dd8c069 df0ab43807e3eca7 fc911a7c80c5c187 4c3fc484dbd5b902 b053d23a478fcbff 210816d22274caec f79d063b366b554d f2d7a21bead9c336 eea4adcb372cd528 64588e23149af530 219b95761ff64870 5e7485d65aa69bb0 1dd53e45135ec278 53a0188013f4c5df 470013bc94e9e2b3 4bb76d55fbb76a3c 676675d2ea142785 7a208492860680bb 673ac921ca16bfd5 ba8261c8145c4e5e e87fe9d03c7e1c6d 4ea74b27fd2f821d 0e8ff25999e4cd87 5e60059da20e316e ef127e0a53304659 ed99a2a38330a800 b06317bbee3b4907 8084000e73e1d97f 7950bc85541eb87a b1f2d4f25286d98a 00e49a92e7c5e423 addddd5216ca630e 77b3a87b3fde0174
Lkxndob9du6uLoW7,94c1b560fb11f757 5868c392923409d4 d44f136aa4cbe9f0 21c7258919a98c72 04a6c38ad105bdb6 b26f87b838d5d23d 57d37c7e234efbd1 8768aa58a82d9d75 f75c154a6841ff99 002033ab6a25423d 3d35b885d15b6949 e7fb2693c67abb2a b2d1c7acc66085c7 6a10b66fd9a801e8 2c932743879db7ea 64f2119a19a33b13 489eca0557a4805b 380a7ae8e50b1abb a32f56299f2ffcdf 117816fdf83315c8 827456f1302bf798 8a7b6409dae40331 4f3b03b0fc281301 415dbeb316a9013e 09979e2f84ff452d 8cd0fba14a1f9e2c 076daae3fffa4d17 3458af3e4f8c458c 4e22ede51e72df44 378db2d5a9cf0d08 1e1933c75f0ffb27 5328c389346869ce 7b9c01817f3600d1 4d3037f6b73784ea 082e9091c162f2b0 a931fa3bc3acd157 9a79d5511abb4937 18c030bbafeee40d 12941b28d8ade3a8 80ca2c58d925f8b9 b7cab53d6c424712 ed5a4d0b29e4d3cd 734b1199484bb93b 5381058447650374 1d04eef8a64277b6 be9acf612b8d7be7 8982d63ce1f330dc 4b7330f7c1a5ded2 27ee9f16c6e14173 ce0055d24a68977c
B5AvmYLLZ1gQuf4j,4e54556076a51c92 305c1ee65a1db968 1bdfdad2e83ee574 7f8bd5d0703f8024 3bd35996f7b6c81c 9ec0c47d8f414820 ececd0fe35ea744e dd1a04cb5e913daa 3e938b9eb876730b 050fd87f564e9c68 42443154091c8634 791cbb5356705d4a 2fe891a35aa73c28 afa6abbd474620f4 314b3119d8d9db6f 3615d89a79779609 ba5f4c94c16d7aad f0eb89da6e570b2f bf677a2aa076c112 d06c674f0073b8d4 ad41e71b17879e29 87bb2471572d1c44 9c8762b7fe8a13d5 16972653fa9ae9ac c0fa98744c14cca8 f55a15d029cc109d 1a8f0ee539a97a23 dbe92483e8a260be 2f08e770943ed501 fcd40ff50f055767 e0cc54f3d910a708 36b6175f5f6e5fe5 d4179f8948ec4caf 93610eb350703ebf 4176218f10563f29 829f69dee72a537c 376afc354369d859 d93af070100ac420 05f63d8dbb51a359 f40556bfc0ab80c8 2e78c6efd813575c ac6daafea360d3c7 81a88c5fbe158030 e6f0ea235aa6d80f 5952e6825a6b7bd8 3639c60d124f3d36 4c7cedd26ce1008f 8e2a7bd917ffa51d 6993791b3818081f 8fd57cb0a0a7bfc7
E9IT4QyTqpQnKPkz,cefb42854c351574 0af2500f948b204a f64aee421e75edaa 0e4f39c235fb6046 f4ef9b6f06b886dd 7fdf7681b3b174ff bbd53fa4ab1dff61 2c848a598885e70d 9a56c961a3fb71c3 9156efd1c575d894 b66b3739ab4ea376 46acf7a688a3314c a565106d74ea2feb 9ace62f7f72dd354 7a4c6b99b817620d b96602154fed4d43 94cccf8c45fb8a02 96e1ef7930a834bb eb84b2ac5001816e 04b61964c232e102 8efe8008eefdd464 ba1fb4d81b08a975 1abcf9f639d809b5 13443576fdb5f3cb 51cdf0d8b341205e 6ce4eebfef591390 c07866a35ad3e674 659b74df6209fdd1 e518fe35a32d9ce8 bedb7588ec26b6b7 09994d4106d0f71f a588f88d12befebb c3cb2df68a405f86 59e4a458d8a26719 d0b4cd93c86414a6 efae36a3e82448b3 008ec14453786070 b38cb64878a54a52 78a579afe92d2119 78613c6f5b66af25 3d6c6a67333fad1b bcc21dec9d935a19 1e28383cbb3302a7 1160411b8d4a8705 8375aa6ade42a6a9 a9b38b65ef41f975 54acd529d28edaf6 35310d95fe6f13e4 106e80b33adbc4e9 68e28338e0e89696
wUysemRu9tPKANji,f3f277ba3684a082 2a7efd2dc8ef34eb 4184fdc9401ff688 c69649e80b1df2c7 4d30aeefc79de290 1c12255a665d1215 80268f5a705e659c 9cdbef0093a30561 6565eac3155ce206 f694c6f78bc476fb 65133f63a6763107 b3095cd3667f3b4f 3833625d4dfd7724 fbdca0322ef0017d 732dbcbc8f50d82b 8cb66cf0f858ddd0 9de826a2360456bd 66269b28d04a0618 80d73897cf42ec22 f1342555021c86c7 55c3fe402319f6c1 d5b402702f6d2fb0 9d54b991c7c9f4e0 88c3f7118507cdf3 50d5166c5b15756e ae490ef195130436 94446f07b4314410 e31b1d3cafc91ae2 03582f780328d325 2bd2e429fe722261 30cd9bab8814a6c8 2747b6909791cb99 39070121da321268 2fea00e6bc3239e6 e683ae9df1951bc9 040d33921700adf6 b80b101059aca509 8213ca81f8d88e67 216db6ab0249f89f f27da82a6fba19dd d935e8d3954cfeaa eb9029b6a6d64a05 6d2370ac30b3a478 85ab9f3e7f824064 e96575c509e2972a 30d0063c70bb3a83 006188484a5112b4 fc50c8b46fe9959a 82e6527d1e2a321d 28072ef376883362
HcKi8OfhdLQ9ZNaF,b4813d4ad14a2e8b 4eef77a39a47c1a6 ca4d5b9089a5a900 af6246ed1df0b074 af73457a76cf396c d07686755ca2327e db37e3ebc51eb995 0e7f0a909828454f e3d3afa793516301 f16b824a9b827045 975766ea47ca63df f9ad9524426f70aa e29c32c06b9e0f6e fb66a61779ac125d e12126339c0fadfc f99ddbb0d0f12632 13b5e4544c8ff620 d7abaecbc1d06a29 32b15ad296682ca6 9c599312c3b39e87 2b2745cc50060505 21b1c1d3299f3a2c 2991b2f61a9508a3 4c5e0865cc7cf9d9 96d47ecd3ac5db93 7b18e762b6637c74 47849b3979c1c454 e55b7bbac933adbd 8d52822727a8f51f d3be6b2bd1e4c4af 7bf80cc941038662 c4aec2e26c1a54a7 e0f359bb46dec474 fe44c56563c26fbd 29d77f6ee9886b6f 111c897c77c1c142 144f2873fccbea4c 5c36a6bb82d007af 3766c1c11866977c bc55b11c33d4a019 2f16ff9623a35e33 dfb76011fba9f682 3b67bdf4484e1c64 6b9bd5104cb64645 a6ff5d8d02953d36 073f2a10291a5a90 922f6175ba7cee9c 77b8556850c9802e 451e3bf65efe0c74 65025e88d050f8da
nbLo3FwmNkqTistv,37d1e10c7067c80f 452b3023c3e3f1cc 9d475c898e2b98d1 b920cbca81d38d50 50d592515198c822 0861a977fb47e1c8 c5e1e52b601838b1 4422e6f817479bb5 4d8ebaf5af8e9148 66a78973f9944c3b 5a4a21dfd905b71e 2dde91728f2423aa e3f85c46c4994cba debe0fc34c09bc7d 5d4dc5e00b6ca1d4 da8bab399fa2f84e 06c4431c152c1b44 8d086d977f91de3f c775eaa367ab75d4 ed4713fe6019ea88 346b77327a5c8cfe c7def12d48bc56dc d3ec54abb928cc25 6b6978f460586beb 81dea289dfa45bb1 53ecd692408b7b0a cb24c73ead892e03 f9d08ccaf78bfda7 ea2a09f7926982b8 ee690cb383bb0b8c af29a6e3099619c8 8f1089716de34e35 722a967851c5f128 1ac1ed0003fdc9a9 9ba5711ef640b9bb cb7e8a96ca718abd 222ee520d8991657 2e351a38a194b888 e2ffc5d690c28977 81478d74d883ac5c 9ce58854d0805b50 cbb6d7348c93aac9 1d8dc58ccebf97ef c4d14ccf62e0aa42 8d86072cb9ab332b 71d5fd9ac6c87823 c5352797a6be4ebe b14c6a0cb5b4f617 04333cb80fad3fee bb9192902657f487
uDfWPtqCpU5atQXR,2b00196663fa269e f1d438d14601d3c8 0cc437ffb4810c22 3f27f175a64b9dfa 93dd70f554746717 13c0b4ad84ec77a4 c57c2c1944defe43 18ecdebbb633f5eb e63b81015aed285e 1d43d46863b12785 38aaebc73d80769e e8302732597bf93a 4821ff3b0d0042d3 498bf7b806c2c082 0ea43d53eadc2c7c f2a8b283b43ced24 b0495bcbe237f88e 2e17ef09bf7a9a48 64717121be7f0064 68d7381bd280094b 76e8e387ecd75c62 efd83c8a35623461 ab227d29dfa95c0e a9105f696848dacd 1b3f19dd909a9a69 2f2a51691d5fdce1 e5dccd434fb3d624 a27cad78ee645df1 1d84a86c342bb53e 9dc342290c863ce6 3e9846a4ea8f96b5 4e7ee51b7276a0a9 fc0a572bbe946850 2ccdd7e247c6dca3 6d616a1b5956be69 9689056b316ae555 8702dd6ee0307379 5b10379297c0480b d7adbd0f5b3b8c7a 77778ac0644ff4ca cca5b49aa58dc55c a2f1e39e4f1c39b1 4c99fde7308ec9c0 2fa17df221fb716f 914525cc61a39100 17f7c83c8e30564f e37955232a84a2ab d344d6456025f211 7fa7bffa14e4e668 d0d61c5cd9e8a1d6
ijOwqoQRt4yRVGRB,7208e71f602e21cd 1816b30ebf9764a6 a614c02b12aacea2 24d58a53dc14f7e8 5cbda70872c76892 934ee726fa9f0a6b 4943d7c2d7c7b7a0 1a3066b1cb01dbd6 fe0da231f7e3cffc d8f55f0d2550d55e 3b1464ec683ee1be 7988073c069218b2 b17aa0a7e236a04b 77a7bd15c87b527a 3a5970e7bb652f54 ca31f797cdb4b65f 5e0d507253c89fc9 b4ba76b1b677b23f 1cd60bae5892bec6 7c3700e8ebdb1d30 eedb6486b481975a 8627f54d2b888576 755ce99f44673815 cf89e1a88b023b78 6060efff86453e24 ae2801f2f3cb5d49 b1dc22ca4a1c791b e5bb84133c3c472c 4423a5fe84a6d7af 9a00d7f6c8c9c258 fc679d32e2b3e73c c88f08b35620d7d9 53893573a865cc01 6fc0295c616becd5 c3a18975e00a8dfd ee39857aadb0048a 1e3b68b382b41493 0f509b9cb33bc47d 3b046779821b1c21 d6e2b2c438b0c45c 1e4fbf619020467f a15b79c5c84c0b5d d6b22a934eb9273f 21669e8d2b76f338 9e6f4e5bbf1481f2 7e5817cd367ad75e ad4782979df560f8 ae85c79d5c572c51 ee2ded86cab596c0 5f970451b89bf1e7
y74GEPlj6mHE7JNN,29d3101f2d4f6262 e529a92448b5c9e5 655d75398668b643 b4e2d8453293914f 13c2f5b05103bcbb 31ca78cdae23834a 5921119017b42dc1 7292f12f49264d0e 484b3296ab5aaac7 ee52fe0e2f1980e0 a2b3661ea3a6680d da62ea83e5d5a4f2 188e75fe64cd7184 c35fa0f68ba1d2de bef0ed0b50f716d0 2971fe82fcb37261 4a5a19d226cb4719 b0b2c0d53573999d e25bda8f580e1e27 8f5f62d0d1c4583c 2ac8a13d577b4f87 0346983edc9c6331 4531137a69f9f27b 72de25d7216fbd93 6ca3ac3e754dde3f a9741809d1deca90 a9592e38edeb5e93 00266429c2792914 805cc47695767a5f b7349704c48f9fe2 215bb097384ca02b 1c90199571361b73 07c19b7770884bab 51aa6f92f2f12155 1ede1d86bb63b187 792d43b3e3a4c97f 135d74ac06619563 ed19aa8b2d78daa9 da6fbd3daf0d7f30 20963b91f7a2b16d 2f2ae91edc2d312f a05b208b21951836 2faa933c1c5be6be 1cf6df97d22abef6 979bd90b82aef025 4d2b257439551f96 76bce503a0a6a4ee 9dea67f8ce480b6c bf0b66a40a412c6a 0fc09e1e13b434d0
rFhR8bvEFooINw9e,7b1deab27bd29379 d5492cfa14bc9c4a 95077b1ab8a6befc 2d68dd3dc02b2b06 7e0a78530b491860 2d16c2f7c1286349 c75ff23903f9b9b4 8f02bd1d8a896039 a5e4fd1a6014d968 c3a39b1edc4af062 849fb77936f1ec60 8ae8b1019ea67ba5 922f3be9651fff82 328697efc7bdc552 c98ca897c0d64c99 8939dc8f44e50148 a812229f0c9f5d1b b655515b336ea875 56fc27b2a068549e 130c25a890f5317f 4b4f5aee09731c26 b9ae309567f0a2d5 dc51ee07f47286a0 18465550a67798e8 7bbc3bf9524ccc66 0b61df141170bcae 59e4a458d8a26719 10d196adbc4ad89b 1c661c73019dcb37 c547ce922f74ee65 083053eb07e30c01 65adb31a8054a793 943122e5b25151d1 3f6e6d2e63c22476 dc6b96e16dbfafdf 1593345256479c89 1262dcd8b2c0e8d7 7af4d86aac2b210b 96ff09cc7dec99d7 7a603bcdf950ae21 dd77ebfb214fcb39 5c5ef1abeb7fee7e fb064c7a77ead48a 52311729a81936ac 4e1a5409f0bc9174 0fdc84a9a72b9927 d158b50bf760b539 ecd6631935d07c7e 1066589b4c723a99 b6b5f494541ca037
uYAONHswTbcwbtaL,65a5bb1b0d015976 71901211e6f95fb4 51ef2c37cb581312 8e9912d07b40c15c 98a277a163b66f00 79a02641fd7c710f b238d91aecd50b0d b2fff0e273bb640a 4549f5e25fcf1c26 112d80e07b582068 008e1154756d5034 48bef95a0b4d7840 e5e07204a6630aae 4bf2449b84fb95f2 047d76662925b21f 0d69a90af3f9aa27 c46cb82ce8c6b5ec 3a37bf29597e01cd f28925dcc47d926d beb17ff8c248ec35 e8da0c32e85602fb 582309e999279de3 940ebfc2d57a8dec 53799a8bda5ac909 f53623a46636d9c4 73bbd3c05255b94d 5ca7851eac2211a2 3bbd15726dd7ea24 9e1c14dcd7c456bb a2fb6640723e3466 6baca683b76408a9 3be4d40307c5d844 7d5b13fdb0a4831b 29d8c05510cc6855 975a25f94b6f8d09 d8c9c36d73c8c5e7 a59a50cd35b77a13 354b7c0dadd42619 ce3c3b13b7783ab7 67e448441a90b938 12e3829016c39086 572016d1f6381ae4 2fa1f59c708bbd31 4d02fb4988523045 cb869cce9ee63783 d6515271bde377e0 1cf3dfc7579c18f1 9ccd9729240b75b8 202205c30279e083 027e34c9bcf81817
No88Zf2Z41C3fyrz,aebbc06849e2d1a9 059b76b49d0831ba a6642b8de026b5c8 debc3f3748e7bdff f4ba5fbef9dd2d13 ece1609925952f6f 8476af794a86ee65 e6f83d79c28cc989 db537da564be4e9e 2f3751f717b6843b fc1f36de879a64d4 eb544a228f5c50b2 feac27467e1e3c76 1e470d8232467286 65737b260b8dc241 a5f72150a9a95dbf 4ea1bfa851d414a3 691312fa14de9998 060e34235b78bcbb b7b4e591335420e4 a88867f6ebb0770f 0dca79f7c2176475 2e4fb09a653c93e7 6ebf5d192589706c 4bcf4700d40ac41d 8e806fc054e2af1a 2349ba2cc917bb09 502f8e5606d578f6 75720223ea9155af 9329bffc947e35c1 08bcf8ba0b40cbfa 0858cca3b3e1cab2 32ce4ed3f8b8f275 156b26457b6f6dbb dd28732d90e38d37 790e7d67fc805eb8 b315fac1456bacaf 5e20b6e3667709a7 aae842a082673bef d1a47501b7623cb3 9e59fd2dca6a44e6 832f57a536a3da0a effc4ad10ca1216f 8e513ce4f5cf4fc0 11298c78f376d4d9 39d1b2c5a863f3e7 60c3c605c7a72845 cabf6139ab0dc120 9580359fb6bd88fb 06f9adcdd38a718b
gsT2ngtrpFHVlBuY,dd6fc5d2e2da6300 44d055aa287eb7f7 fc2cecafb7d978a9 1e9b069f342b9f77 c8aff45014f4ecb1 e52c96a433d52d4d 48589033bfb7b05e 623fa5d1a5f36778 72173f15c35c407b 6664e1b743d2b5bd bb5ce15308efd793 df25364b1611f903 c9a3e13220bdb877 59d4e55116e20a3e bd64d7f2e1d55d89 026855884a67d24a ad8cf354ec577f36 a37976f5b5b2efa1 9884812d9dd6ca9f 805f20555eea4e77 8280d3b8fd6c5651 4ddd1fb98b8fdc04 4d5ce5f9edd70dbe 9cbdcca42d463277 e78ada3afff77a3e 5cea8caac158d080 2118b10f02a112e6 e3a4b7ee47ec662f 34b8a467bae12824 5eb0d99dd2a8b597 2c6c3b5f0af02f65 3f32c56590548ec9 6072a9b774bcd389 16d6443049eae5ee 604faafe1af95f8d bba02d32abb453f4 e2f792c0b3e4f4e0 322e339060f7e656 24d5b82b271e6a30 e5e3af671a31be9b 08742ec581281427 f9e8124c616f69d0 3f28b27a205042ff bb7660b30c1fedea d168f9f606533427 4a86ea25d598bd1c 8822a05d57a1c427 72f6fe04cbd9bc7e 689448b2d6ee6050 0ba8c0709067908e
oLxJxG5w23QHGyRs,b013b46003b2a683 8737dee8072812b7 bfd5b984c6af51ad 33faee93c9158fc9 a1f3be2b432bdc6f d1a09b25e2554ebd 827ec35a02783a9a 2d15960d07c84ab3 21965cbf7ade838b 1a7f41198d29b14b fde5536532b5f457 80c6aa9bd9eb372f fb3340344bd4e0d4 7a3a0dcc1ac3e1e1 618c1806f0bd5b0c 8b630431ee09c59b ead865225ff3cec4 992d7f8cb3ea4b42 1b489e4b6d90331b 8c177f1c7d5f2fb6 b15a4ad364064c7f 31642ec1115b75ae cfa9f83ce5521fa8 556abcc9720bd17a b9ae41b5afb6b9f8 c63da5f7e2a3d329 0ba902eeed993c84 df92adc209598d87 26015a9b48754f3d b95a30a954cce47d 5c3bf5fd51212eba 31262143d6b6007c c429821029e5036e 6d6a29b0a97acc9b 8deaa2626246602a ba89a2a01e14517d c9a1d719372e152f 922b9da15276bde0 b7cd1f7f4b1e8757 c1a5d9b850eaacef 12de297630a8f54b 729ddb94f1caea30 55ca11c9a9e56a4c 836690d7ee93eb87 f76acfa168c46432 94127ed8f674f535 88e13009ca9929af 0dcf504d7f9fe606 4b7beb5b11e2f1cb c024a48de14c0d80
CM0w382BKbFKJEPT,b73d06b1e9f7fa69 b61f65d6e90288f6 6f8e6c54b04fed2c 471cc76f26c9a933 1b73d0f615cf5c30 3f5542f3fb365be2 6e91044e9dbde5c8 19e8df9eddb4c6da f1df4d87534e02e4 ee36e1bdb4e8ad7b d2e163cb68dd3796 d94918681d54a893 d57f54f306a90d35 6ce4b716e745fbb6 a41918d8619d1b77 3d266a5a2d49d385 fd3e18f3251fc636 c1d820690585ca80 1dc9d2c87fc9cee4 02a9069be3c445fb 07a6ddfead9f048e 1cba9ad4f2110a0b 1ad86a658dc73870 0c6e75ff5c646db3 43bdde425ac53dad b101b9e8634a2820 9b8260bb3775c4ff ae1a4d7701919103 d238ec60e8b175a5 5e1ff49034ba9980 7dbaa9e39befc5cd cdaf3095c1015209 1313af20f939b7a9 b4ef6afb68521186 bc6aa67190dadf21 0b4dce32cb7f7ef1 699c1748f26a2dec d6cf95628803d600 a1cf6fd56c0f70e8 106956e636af959e 029ab4ca25540dee 6a43b005294daa79 ee70b6d5fb8f2fa5 44ce783873232a56 3c95d9096e67108d 49be01ec909e2825 485fe5b5ef5373f9 65d25eff099ae268 834a64f27206bf03 ed4e5ed5f86a2b9b
Z01CjWOHd89z6kv5,20d5dd07639f1185 87c514ca5c8de9be 12c1343c35ed18bb f63a025d8b546325 e37428b559f08ca9 aa26f7a944027b9b 5f2bf89fef3bd62b d806fe298045063a 446b7a173ed8dadd 17bf67dff65f1188 0ac46cfad5f7a571 f1d85240eb35712f 039824522c8a513c 4664dd8353222f1a a6d20f71dc7fd6bd 7b2ce2d52fa71e7f 06603d1562baf342 700c040a85abffac 86ad66b66776c97e c314beb1efc4b66f 2b446d3ae6446723 77fb48c032b83953 f6552531ffa185c2 0f5552ac8d502848 ac73c3d4718a7e0b 99a3407de141f5c7 c7d322dfa60fa25c 36b83f5be7c48fa1 bd9a8d71933f2464 d7db46a33dbd9300 e79c292ae6344ed5 9e0515250505bc92 91d7f677c97f02c0 4ba6b0b71e1477a5 540a08b119043e51 43e6e3bca444c75f 9c1c7a6e77de4501 6db271880872ed5e 1e083e71c593eee1 a170b14486d48ede d46670131854e4d3 68744e5a5de8dc65 662a0eb708951212 9aaa5412e557b945 b5505566702973f8 023511971ed4bae5 5071183c82d67d97 31f8c9a7fb4fadc2 10fcffdbb4998d2e 23b233d3a142fdb8
F1ou9EXF2owMkSeI,20c8e30e90b1e7f1 e45f87244aaade2b 386d7b2ac0141dbf a265788c98be8f49 8acf23acc1080cde d091118a25953635 9b64d6c75293598b cc19c89e4ca97573 1c00810de53bcdc8 0425dffe5fdf2d2c 3426fc07cb3ebb35 72f9ab35acedbb1c 4eb7f1898c1693dc 3b2bd5d4c8e75d9b cdf3bbbcd983ed69 67c10832882e4985 a6c368d91f1f116a 1c351bffbe4cc844 ebeada1e760973dc e3cb0655ab567d48 fd6d168025c4303c b4d82005ebb01188 875fda6097faee3c dd729b870b6bc0a3 35cbf34967ea754f 9cf168be594ecaed 3939b73acce89e78 238abf3ea0a41d0b 01d2bea0f68e40ee 05608ba05f1ef4dc 8ac8ad21e83bce08 451f45df4c014868 bd03856225abfe89 3b1b6168d521437e 359211711523d9ea f167de6af67428b7 646d3c8617e97f60 1bb62d5085f6c953 92e1799477c111c7 513cdf7dfd6af56b cd802a03d5d610d9 0f79435ba05f3fcd 5cb7fe6d17b7237b f4455bbc11ee58a8 62566ebfd09879e7 ddb13a4074a6d49a 9a5c613fb8176d58 33af1563040dc738 76a8da7d6d2a7f16 c69f640e8cab53f3
yPrM9knzFG7wbtmD,d28f388875dd83d4 cbd7e504914208f9 ddd1231440846eaf d8a1685f09b8819f 7b6fa71a840568b4 e1a657816b371dad bc81cbac6d1480c9 2621a3f7ef5bbc58 1ef8a10888e8d732 50b808f9219a7d35 3dd7f15b5c394ac6 8e619ee44ad2ac08 c001f922a4c87af0 04cbe38688275906 786d36624797950e 0de33f7f9e83fa74 c3a046be25ac6789 5391d52a29ff93c3 2111fb65ec2ba6cc 9eefea4803ef334f 01232226373c3874 81cb688a254fff49 3e3fbe2caae25902 3ca4a7b6d073770c 0c9f26d645c1f91b e3b09bea01acc31e f6777b74d6e2344f 505dbf2261cec8b0 a534430436dd7ad7 460b86904099db42 9102257d965eecec b2f615eb0a57688f dc1b422a434fbb01 3a109062dda73d81 3da278507df7a753 3c5b1d9f0b90f607 10a0be9930dd983d 13059aa910f2e824 1a791072d339486f d4e965d3834c267b 9ae8daaeaf404b65 d0acc6a86515dbf5 4b2f2b4c824c3306 e6066d35b276cd37 d304670a8d9c8628 f5e12bf2a59c4d41 302ff3f2e1dbda62 165b89701ea15351 edab9742c9fa31dd e2ead83a867db6a2
cnESUqOrs9JGPlaP,4633bdec0929062f 913e54ff7d56d685 c3ef191a6b261eef fe6912f15e46314f 62d21eaf2c25944e 116da64f9195227a 6c32bb1bfe45d35d 6d3d99030b99724b bfe035638a6da5ec 7b654f60a1c456cc 1834e7515ab7a840 60bfbe3ee378ba3f 14a42c60cf341eda cc712a58e606e823 fecac0063acc58f4 efd678d4c2c9a690 98a120317aa1e459 67090b02c78c8b19 b3917741e21fd82f 806eaf60bf1bd7dd d09bb12eff92c92a a3a825ce9d67cec7 79ba000e15f54f65 6e8ddb0ead140826 f6ebdc0c132926b2 b8a67d512ac3a60c dd9f10e0b248c60c 636f36431eb9321c a7bba39c3d42f237 98fea5df75be617b 686ed0645a59b40a 1ad9de81f288ae94 b8ec88841c93bf78 df4b2baf82ea3836 65b5c93a5f2015ec c0a9b99906609a09 af04612fa294e5ed 0cd4af10b474971b 15857e49c34c93d7 3ccacb90f7f8fce2 436324bdadaaff81 dff595f5803e861a 910c2384ddb3865e 6c52b9c944836774 2de3c136bcbc15c2 509a128c7628eead 19d0bba938a74d3f 79826990b2c8dba5 78b08d6b51c6a938 53b2a530b2ec9654
